SDR Valuations,,SDR_Value
12/06/1991,U.K. pound,0.0812
13/06/1991,U.K. pound,0.0812
14/06/1991,U.K. pound,0.0812
17/06/1991,U.K. pound,0.0812
18/06/1991,U.K. pound,0.0812
19/06/1991,U.K. pound,0.0812
20/06/1991,U.K. pound,0.0812
21/06/1991,U.K. pound,0.0812
24/06/1991,U.K. pound,0.0812
25/06/1991,U.K. pound,0.0812
26/06/1991,U.K. pound,0.0812
27/06/1991,U.K. pound,0.0812
28/06/1991,U.K. pound,0.0812
01/07/1991,U.K. pound,0.0812
02/07/1991,U.K. pound,0.0812
03/07/1991,U.K. pound,0.0812
04/07/1991,U.K. pound,0.0812
05/07/1991,U.K. pound,0.0812
08/07/1991,U.K. pound,0.0812
09/07/1991,U.K. pound,0.0812
10/07/1991,U.K. pound,0.0812
11/07/1991,U.K. pound,0.0812
12/07/1991,U.K. pound,0.0812
15/07/1991,U.K. pound,0.0812
16/07/1991,U.K. pound,0.0812
17/07/1991,U.K. pound,0.0812
18/07/1991,U.K. pound,0.0812
19/07/1991,U.K. pound,0.0812
22/07/1991,U.K. pound,0.0812
23/07/1991,U.K. pound,0.0812
24/07/1991,U.K. pound,0.0812
25/07/1991,U.K. pound,0.0812
26/07/1991,U.K. pound,0.0812
29/07/1991,U.K. pound,0.0812
30/07/1991,U.K. pound,0.0812
31/07/1991,U.K. pound,0.0812
01/08/1991,U.K. pound,0.0812
02/08/1991,U.K. pound,0.0812
05/08/1991,U.K. pound,0.0812
06/08/1991,U.K. pound,0.0812
07/08/1991,U.K. pound,0.0812
08/08/1991,U.K. pound,0.0812
09/08/1991,U.K. pound,0.0812
12/08/1991,U.K. pound,0.0812
13/08/1991,U.K. pound,0.0812
14/08/1991,U.K. pound,0.0812
15/08/1991,U.K. pound,0.0812
16/08/1991,U.K. pound,0.0812
19/08/1991,U.K. pound,0.0812
20/08/1991,U.K. pound,0.0812
21/08/1991,U.K. pound,0.0812
22/08/1991,U.K. pound,0.0812
23/08/1991,U.K. pound,0.0812
26/08/1991,U.K. pound,0.0812
27/08/1991,U.K. pound,0.0812
28/08/1991,U.K. pound,0.0812
29/08/1991,U.K. pound,0.0812
30/08/1991,U.K. pound,0.0812
02/09/1991,U.K. pound,0.0812
03/09/1991,U.K. pound,0.0812
04/09/1991,U.K. pound,0.0812
05/09/1991,U.K. pound,0.0812
06/09/1991,U.K. pound,0.0812
09/09/1991,U.K. pound,0.0812
10/09/1991,U.K. pound,0.0812
11/09/1991,U.K. pound,0.0812
12/09/1991,U.K. pound,0.0812
13/09/1991,U.K. pound,0.0812
16/09/1991,U.K. pound,0.0812
17/09/1991,U.K. pound,0.0812
18/09/1991,U.K. pound,0.0812
19/09/1991,U.K. pound,0.0812
20/09/1991,U.K. pound,0.0812
23/09/1991,U.K. pound,0.0812
24/09/1991,U.K. pound,0.0812
25/09/1991,U.K. pound,0.0812
26/09/1991,U.K. pound,0.0812
27/09/1991,U.K. pound,0.0812
30/09/1991,U.K. pound,0.0812
01/10/1991,U.K. pound,0.0812
02/10/1991,U.K. pound,0.0812
03/10/1991,U.K. pound,0.0812
04/10/1991,U.K. pound,0.0812
07/10/1991,U.K. pound,0.0812
08/10/1991,U.K. pound,0.0812
09/10/1991,U.K. pound,0.0812
10/10/1991,U.K. pound,0.0812
11/10/1991,U.K. pound,0.0812
14/10/1991,U.K. pound,0.0812
15/10/1991,U.K. pound,0.0812
16/10/1991,U.K. pound,0.0812
17/10/1991,U.K. pound,0.0812
18/10/1991,U.K. pound,0.0812
21/10/1991,U.K. pound,0.0812
22/10/1991,U.K. pound,0.0812
23/10/1991,U.K. pound,0.0812
24/10/1991,U.K. pound,0.0812
25/10/1991,U.K. pound,0.0812
28/10/1991,U.K. pound,0.0812
29/10/1991,U.K. pound,0.0812
30/10/1991,U.K. pound,0.0812
31/10/1991,U.K. pound,0.0812
01/11/1991,U.K. pound,0.0812
04/11/1991,U.K. pound,0.0812
05/11/1991,U.K. pound,0.0812
06/11/1991,U.K. pound,0.0812
07/11/1991,U.K. pound,0.0812
08/11/1991,U.K. pound,0.0812
11/11/1991,U.K. pound,0.0812
12/11/1991,U.K. pound,0.0812
13/11/1991,U.K. pound,0.0812
14/11/1991,U.K. pound,0.0812
15/11/1991,U.K. pound,0.0812
18/11/1991,U.K. pound,0.0812
19/11/1991,U.K. pound,0.0812
20/11/1991,U.K. pound,0.0812
21/11/1991,U.K. pound,0.0812
22/11/1991,U.K. pound,0.0812
25/11/1991,U.K. pound,0.0812
26/11/1991,U.K. pound,0.0812
27/11/1991,U.K. pound,0.0812
28/11/1991,U.K. pound,0.0812
29/11/1991,U.K. pound,0.0812
02/12/1991,U.K. pound,0.0812
03/12/1991,U.K. pound,0.0812
04/12/1991,U.K. pound,0.0812
05/12/1991,U.K. pound,0.0812
06/12/1991,U.K. pound,0.0812
09/12/1991,U.K. pound,0.0812
10/12/1991,U.K. pound,0.0812
11/12/1991,U.K. pound,0.0812
12/12/1991,U.K. pound,0.0812
13/12/1991,U.K. pound,0.0812
16/12/1991,U.K. pound,0.0812
17/12/1991,U.K. pound,0.0812
18/12/1991,U.K. pound,0.0812
19/12/1991,U.K. pound,0.0812
20/12/1991,U.K. pound,0.0812
23/12/1991,U.K. pound,0.0812
24/12/1991,U.K. pound,0.0812
26/12/1991,U.K. pound,0.0812
27/12/1991,U.K. pound,0.0812
30/12/1991,U.K. pound,0.0812
31/12/1991,U.K. pound,0.0812
02/01/1992,U.K. pound,0.0812
03/01/1992,U.K. pound,0.0812
06/01/1992,U.K. pound,0.0812
07/01/1992,U.K. pound,0.0812
08/01/1992,U.K. pound,0.0812
09/01/1992,U.K. pound,0.0812
10/01/1992,U.K. pound,0.0812
13/01/1992,U.K. pound,0.0812
14/01/1992,U.K. pound,0.0812
15/01/1992,U.K. pound,0.0812
16/01/1992,U.K. pound,0.0812
17/01/1992,U.K. pound,0.0812
20/01/1992,U.K. pound,0.0812
21/01/1992,U.K. pound,0.0812
22/01/1992,U.K. pound,0.0812
23/01/1992,U.K. pound,0.0812
24/01/1992,U.K. pound,0.0812
27/01/1992,U.K. pound,0.0812
28/01/1992,U.K. pound,0.0812
29/01/1992,U.K. pound,0.0812
30/01/1992,U.K. pound,0.0812
31/01/1992,U.K. pound,0.0812
03/02/1992,U.K. pound,0.0812
04/02/1992,U.K. pound,0.0812
05/02/1992,U.K. pound,0.0812
06/02/1992,U.K. pound,0.0812
07/02/1992,U.K. pound,0.0812
10/02/1992,U.K. pound,0.0812
11/02/1992,U.K. pound,0.0812
12/02/1992,U.K. pound,0.0812
13/02/1992,U.K. pound,0.0812
14/02/1992,U.K. pound,0.0812
17/02/1992,U.K. pound,0.0812
18/02/1992,U.K. pound,0.0812
19/02/1992,U.K. pound,0.0812
20/02/1992,U.K. pound,0.0812
21/02/1992,U.K. pound,0.0812
24/02/1992,U.K. pound,0.0812
25/02/1992,U.K. pound,0.0812
26/02/1992,U.K. pound,0.0812
27/02/1992,U.K. pound,0.0812
28/02/1992,U.K. pound,0.0812
02/03/1992,U.K. pound,0.0812
03/03/1992,U.K. pound,0.0812
04/03/1992,U.K. pound,0.0812
05/03/1992,U.K. pound,0.0812
06/03/1992,U.K. pound,0.0812
09/03/1992,U.K. pound,0.0812
10/03/1992,U.K. pound,0.0812
11/03/1992,U.K. pound,0.0812
12/03/1992,U.K. pound,0.0812
13/03/1992,U.K. pound,0.0812
16/03/1992,U.K. pound,0.0812
17/03/1992,U.K. pound,0.0812
18/03/1992,U.K. pound,0.0812
19/03/1992,U.K. pound,0.0812
20/03/1992,U.K. pound,0.0812
23/03/1992,U.K. pound,0.0812
24/03/1992,U.K. pound,0.0812
25/03/1992,U.K. pound,0.0812
26/03/1992,U.K. pound,0.0812
27/03/1992,U.K. pound,0.0812
30/03/1992,U.K. pound,0.0812
31/03/1992,U.K. pound,0.0812
01/04/1992,U.K. pound,0.0812
02/04/1992,U.K. pound,0.0812
03/04/1992,U.K. pound,0.0812
06/04/1992,U.K. pound,0.0812
07/04/1992,U.K. pound,0.0812
08/04/1992,U.K. pound,0.0812
09/04/1992,U.K. pound,0.0812
10/04/1992,U.K. pound,0.0812
13/04/1992,U.K. pound,0.0812
14/04/1992,U.K. pound,0.0812
15/04/1992,U.K. pound,0.0812
16/04/1992,U.K. pound,0.0812
17/04/1992,U.K. pound,0.0812
20/04/1992,U.K. pound,0.0812
21/04/1992,U.K. pound,0.0812
22/04/1992,U.K. pound,0.0812
23/04/1992,U.K. pound,0.0812
24/04/1992,U.K. pound,0.0812
27/04/1992,U.K. pound,0.0812
28/04/1992,U.K. pound,0.0812
29/04/1992,U.K. pound,0.0812
30/04/1992,U.K. pound,0.0812
01/05/1992,U.K. pound,0.0812
04/05/1992,U.K. pound,0.0812
05/05/1992,U.K. pound,0.0812
06/05/1992,U.K. pound,0.0812
07/05/1992,U.K. pound,0.0812
08/05/1992,U.K. pound,0.0812
11/05/1992,U.K. pound,0.0812
12/05/1992,U.K. pound,0.0812
13/05/1992,U.K. pound,0.0812
14/05/1992,U.K. pound,0.0812
15/05/1992,U.K. pound,0.0812
18/05/1992,U.K. pound,0.0812
19/05/1992,U.K. pound,0.0812
20/05/1992,U.K. pound,0.0812
21/05/1992,U.K. pound,0.0812
22/05/1992,U.K. pound,0.0812
25/05/1992,U.K. pound,0.0812
26/05/1992,U.K. pound,0.0812
27/05/1992,U.K. pound,0.0812
28/05/1992,U.K. pound,0.0812
29/05/1992,U.K. pound,0.0812
01/06/1992,U.K. pound,0.0812
02/06/1992,U.K. pound,0.0812
03/06/1992,U.K. pound,0.0812
04/06/1992,U.K. pound,0.0812
05/06/1992,U.K. pound,0.0812
08/06/1992,U.K. pound,0.0812
09/06/1992,U.K. pound,0.0812
10/06/1992,U.K. pound,0.0812
11/06/1992,U.K. pound,0.0812
12/06/1992,U.K. pound,0.0812
15/06/1992,U.K. pound,0.0812
16/06/1992,U.K. pound,0.0812
17/06/1992,U.K. pound,0.0812
18/06/1992,U.K. pound,0.0812
19/06/1992,U.K. pound,0.0812
22/06/1992,U.K. pound,0.0812
23/06/1992,U.K. pound,0.0812
24/06/1992,U.K. pound,0.0812
25/06/1992,U.K. pound,0.0812
26/06/1992,U.K. pound,0.0812
29/06/1992,U.K. pound,0.0812
30/06/1992,U.K. pound,0.0812
01/07/1992,U.K. pound,0.0812
02/07/1992,U.K. pound,0.0812
03/07/1992,U.K. pound,0.0812
06/07/1992,U.K. pound,0.0812
07/07/1992,U.K. pound,0.0812
08/07/1992,U.K. pound,0.0812
09/07/1992,U.K. pound,0.0812
10/07/1992,U.K. pound,0.0812
13/07/1992,U.K. pound,0.0812
14/07/1992,U.K. pound,0.0812
15/07/1992,U.K. pound,0.0812
16/07/1992,U.K. pound,0.0812
17/07/1992,U.K. pound,0.0812
20/07/1992,U.K. pound,0.0812
21/07/1992,U.K. pound,0.0812
22/07/1992,U.K. pound,0.0812
23/07/1992,U.K. pound,0.0812
24/07/1992,U.K. pound,0.0812
27/07/1992,U.K. pound,0.0812
28/07/1992,U.K. pound,0.0812
29/07/1992,U.K. pound,0.0812
30/07/1992,U.K. pound,0.0812
31/07/1992,U.K. pound,0.0812
03/08/1992,U.K. pound,0.0812
04/08/1992,U.K. pound,0.0812
05/08/1992,U.K. pound,0.0812
06/08/1992,U.K. pound,0.0812
07/08/1992,U.K. pound,0.0812
10/08/1992,U.K. pound,0.0812
11/08/1992,U.K. pound,0.0812
12/08/1992,U.K. pound,0.0812
13/08/1992,U.K. pound,0.0812
14/08/1992,U.K. pound,0.0812
17/08/1992,U.K. pound,0.0812
18/08/1992,U.K. pound,0.0812
19/08/1992,U.K. pound,0.0812
20/08/1992,U.K. pound,0.0812
21/08/1992,U.K. pound,0.0812
24/08/1992,U.K. pound,0.0812
25/08/1992,U.K. pound,0.0812
26/08/1992,U.K. pound,0.0812
27/08/1992,U.K. pound,0.0812
28/08/1992,U.K. pound,0.0812
31/08/1992,U.K. pound,0.0812
01/09/1992,U.K. pound,0.0812
02/09/1992,U.K. pound,0.0812
03/09/1992,U.K. pound,0.0812
04/09/1992,U.K. pound,0.0812
07/09/1992,U.K. pound,0.0812
08/09/1992,U.K. pound,0.0812
09/09/1992,U.K. pound,0.0812
10/09/1992,U.K. pound,0.0812
11/09/1992,U.K. pound,0.0812
14/09/1992,U.K. pound,0.0812
15/09/1992,U.K. pound,0.0812
16/09/1992,U.K. pound,0.0812
17/09/1992,U.K. pound,0.0812
18/09/1992,U.K. pound,0.0812
21/09/1992,U.K. pound,0.0812
22/09/1992,U.K. pound,0.0812
23/09/1992,U.K. pound,0.0812
24/09/1992,U.K. pound,0.0812
25/09/1992,U.K. pound,0.0812
28/09/1992,U.K. pound,0.0812
29/09/1992,U.K. pound,0.0812
30/09/1992,U.K. pound,0.0812
01/10/1992,U.K. pound,0.0812
02/10/1992,U.K. pound,0.0812
05/10/1992,U.K. pound,0.0812
06/10/1992,U.K. pound,0.0812
07/10/1992,U.K. pound,0.0812
08/10/1992,U.K. pound,0.0812
09/10/1992,U.K. pound,0.0812
12/10/1992,U.K. pound,0.0812
13/10/1992,U.K. pound,0.0812
14/10/1992,U.K. pound,0.0812
15/10/1992,U.K. pound,0.0812
16/10/1992,U.K. pound,0.0812
19/10/1992,U.K. pound,0.0812
20/10/1992,U.K. pound,0.0812
21/10/1992,U.K. pound,0.0812
22/10/1992,U.K. pound,0.0812
23/10/1992,U.K. pound,0.0812
26/10/1992,U.K. pound,0.0812
27/10/1992,U.K. pound,0.0812
28/10/1992,U.K. pound,0.0812
29/10/1992,U.K. pound,0.0812
30/10/1992,U.K. pound,0.0812
02/11/1992,U.K. pound,0.0812
03/11/1992,U.K. pound,0.0812
04/11/1992,U.K. pound,0.0812
05/11/1992,U.K. pound,0.0812
06/11/1992,U.K. pound,0.0812
09/11/1992,U.K. pound,0.0812
10/11/1992,U.K. pound,0.0812
11/11/1992,U.K. pound,0.0812
12/11/1992,U.K. pound,0.0812
13/11/1992,U.K. pound,0.0812
16/11/1992,U.K. pound,0.0812
17/11/1992,U.K. pound,0.0812
18/11/1992,U.K. pound,0.0812
19/11/1992,U.K. pound,0.0812
20/11/1992,U.K. pound,0.0812
23/11/1992,U.K. pound,0.0812
24/11/1992,U.K. pound,0.0812
25/11/1992,U.K. pound,0.0812
26/11/1992,U.K. pound,0.0812
27/11/1992,U.K. pound,0.0812
30/11/1992,U.K. pound,0.0812
01/12/1992,U.K. pound,0.0812
02/12/1992,U.K. pound,0.0812
03/12/1992,U.K. pound,0.0812
04/12/1992,U.K. pound,0.0812
07/12/1992,U.K. pound,0.0812
08/12/1992,U.K. pound,0.0812
09/12/1992,U.K. pound,0.0812
10/12/1992,U.K. pound,0.0812
11/12/1992,U.K. pound,0.0812
14/12/1992,U.K. pound,0.0812
15/12/1992,U.K. pound,0.0812
16/12/1992,U.K. pound,0.0812
17/12/1992,U.K. pound,0.0812
18/12/1992,U.K. pound,0.0812
21/12/1992,U.K. pound,0.0812
22/12/1992,U.K. pound,0.0812
23/12/1992,U.K. pound,0.0812
24/12/1992,U.K. pound,0.0812
28/12/1992,U.K. pound,0.0812
29/12/1992,U.K. pound,0.0812
30/12/1992,U.K. pound,0.0812
31/12/1992,U.K. pound,0.0812
04/01/1993,U.K. pound,0.0812
05/01/1993,U.K. pound,0.0812
06/01/1993,U.K. pound,0.0812
07/01/1993,U.K. pound,0.0812
08/01/1993,U.K. pound,0.0812
11/01/1993,U.K. pound,0.0812
12/01/1993,U.K. pound,0.0812
13/01/1993,U.K. pound,0.0812
14/01/1993,U.K. pound,0.0812
15/01/1993,U.K. pound,0.0812
18/01/1993,U.K. pound,0.0812
19/01/1993,U.K. pound,0.0812
20/01/1993,U.K. pound,0.0812
21/01/1993,U.K. pound,0.0812
22/01/1993,U.K. pound,0.0812
25/01/1993,U.K. pound,0.0812
26/01/1993,U.K. pound,0.0812
27/01/1993,U.K. pound,0.0812
28/01/1993,U.K. pound,0.0812
29/01/1993,U.K. pound,0.0812
01/02/1993,U.K. pound,0.0812
02/02/1993,U.K. pound,0.0812
03/02/1993,U.K. pound,0.0812
04/02/1993,U.K. pound,0.0812
05/02/1993,U.K. pound,0.0812
08/02/1993,U.K. pound,0.0812
09/02/1993,U.K. pound,0.0812
10/02/1993,U.K. pound,0.0812
11/02/1993,U.K. pound,0.0812
12/02/1993,U.K. pound,0.0812
15/02/1993,U.K. pound,0.0812
16/02/1993,U.K. pound,0.0812
17/02/1993,U.K. pound,0.0812
18/02/1993,U.K. pound,0.0812
19/02/1993,U.K. pound,0.0812
22/02/1993,U.K. pound,0.0812
23/02/1993,U.K. pound,0.0812
24/02/1993,U.K. pound,0.0812
25/02/1993,U.K. pound,0.0812
26/02/1993,U.K. pound,0.0812
01/03/1993,U.K. pound,0.0812
02/03/1993,U.K. pound,0.0812
03/03/1993,U.K. pound,0.0812
04/03/1993,U.K. pound,0.0812
05/03/1993,U.K. pound,0.0812
08/03/1993,U.K. pound,0.0812
09/03/1993,U.K. pound,0.0812
10/03/1993,U.K. pound,0.0812
11/03/1993,U.K. pound,0.0812
12/03/1993,U.K. pound,0.0812
15/03/1993,U.K. pound,0.0812
16/03/1993,U.K. pound,0.0812
17/03/1993,U.K. pound,0.0812
18/03/1993,U.K. pound,0.0812
19/03/1993,U.K. pound,0.0812
22/03/1993,U.K. pound,0.0812
23/03/1993,U.K. pound,0.0812
24/03/1993,U.K. pound,0.0812
25/03/1993,U.K. pound,0.0812
26/03/1993,U.K. pound,0.0812
29/03/1993,U.K. pound,0.0812
30/03/1993,U.K. pound,0.0812
31/03/1993,U.K. pound,0.0812
01/04/1993,U.K. pound,0.0812
02/04/1993,U.K. pound,0.0812
05/04/1993,U.K. pound,0.0812
06/04/1993,U.K. pound,0.0812
07/04/1993,U.K. pound,0.0812
08/04/1993,U.K. pound,0.0812
09/04/1993,U.K. pound,0.0812
12/04/1993,U.K. pound,0.0812
13/04/1993,U.K. pound,0.0812
14/04/1993,U.K. pound,0.0812
15/04/1993,U.K. pound,0.0812
16/04/1993,U.K. pound,0.0812
19/04/1993,U.K. pound,0.0812
20/04/1993,U.K. pound,0.0812
21/04/1993,U.K. pound,0.0812
22/04/1993,U.K. pound,0.0812
23/04/1993,U.K. pound,0.0812
26/04/1993,U.K. pound,0.0812
27/04/1993,U.K. pound,0.0812
28/04/1993,U.K. pound,0.0812
29/04/1993,U.K. pound,0.0812
30/04/1993,U.K. pound,0.0812
03/05/1993,U.K. pound,0.0812
04/05/1993,U.K. pound,0.0812
05/05/1993,U.K. pound,0.0812
06/05/1993,U.K. pound,0.0812
07/05/1993,U.K. pound,0.0812
10/05/1993,U.K. pound,0.0812
11/05/1993,U.K. pound,0.0812
12/05/1993,U.K. pound,0.0812
13/05/1993,U.K. pound,0.0812
14/05/1993,U.K. pound,0.0812
17/05/1993,U.K. pound,0.0812
18/05/1993,U.K. pound,0.0812
19/05/1993,U.K. pound,0.0812
20/05/1993,U.K. pound,0.0812
21/05/1993,U.K. pound,0.0812
24/05/1993,U.K. pound,0.0812
25/05/1993,U.K. pound,0.0812
26/05/1993,U.K. pound,0.0812
27/05/1993,U.K. pound,0.0812
28/05/1993,U.K. pound,0.0812
01/06/1993,U.K. pound,0.0812
02/06/1993,U.K. pound,0.0812
03/06/1993,U.K. pound,0.0812
04/06/1993,U.K. pound,0.0812
07/06/1993,U.K. pound,0.0812
08/06/1993,U.K. pound,0.0812
09/06/1993,U.K. pound,0.0812
10/06/1993,U.K. pound,0.0812
11/06/1993,U.K. pound,0.0812
14/06/1993,U.K. pound,0.0812
15/06/1993,U.K. pound,0.0812
16/06/1993,U.K. pound,0.0812
17/06/1993,U.K. pound,0.0812
18/06/1993,U.K. pound,0.0812
21/06/1993,U.K. pound,0.0812
22/06/1993,U.K. pound,0.0812
23/06/1993,U.K. pound,0.0812
24/06/1993,U.K. pound,0.0812
25/06/1993,U.K. pound,0.0812
28/06/1993,U.K. pound,0.0812
29/06/1993,U.K. pound,0.0812
30/06/1993,U.K. pound,0.0812
01/07/1993,U.K. pound,0.0812
02/07/1993,U.K. pound,0.0812
05/07/1993,U.K. pound,0.0812
06/07/1993,U.K. pound,0.0812
07/07/1993,U.K. pound,0.0812
08/07/1993,U.K. pound,0.0812
09/07/1993,U.K. pound,0.0812
12/07/1993,U.K. pound,0.0812
13/07/1993,U.K. pound,0.0812
14/07/1993,U.K. pound,0.0812
15/07/1993,U.K. pound,0.0812
16/07/1993,U.K. pound,0.0812
19/07/1993,U.K. pound,0.0812
20/07/1993,U.K. pound,0.0812
21/07/1993,U.K. pound,0.0812
22/07/1993,U.K. pound,0.0812
23/07/1993,U.K. pound,0.0812
26/07/1993,U.K. pound,0.0812
27/07/1993,U.K. pound,0.0812
28/07/1993,U.K. pound,0.0812
29/07/1993,U.K. pound,0.0812
30/07/1993,U.K. pound,0.0812
02/08/1993,U.K. pound,0.0812
03/08/1993,U.K. pound,0.0812
04/08/1993,U.K. pound,0.0812
05/08/1993,U.K. pound,0.0812
06/08/1993,U.K. pound,0.0812
09/08/1993,U.K. pound,0.0812
10/08/1993,U.K. pound,0.0812
11/08/1993,U.K. pound,0.0812
12/08/1993,U.K. pound,0.0812
13/08/1993,U.K. pound,0.0812
16/08/1993,U.K. pound,0.0812
17/08/1993,U.K. pound,0.0812
18/08/1993,U.K. pound,0.0812
19/08/1993,U.K. pound,0.0812
20/08/1993,U.K. pound,0.0812
23/08/1993,U.K. pound,0.0812
24/08/1993,U.K. pound,0.0812
25/08/1993,U.K. pound,0.0812
26/08/1993,U.K. pound,0.0812
27/08/1993,U.K. pound,0.0812
30/08/1993,U.K. pound,0.0812
31/08/1993,U.K. pound,0.0812
01/09/1993,U.K. pound,0.0812
02/09/1993,U.K. pound,0.0812
03/09/1993,U.K. pound,0.0812
06/09/1993,U.K. pound,0.0812
07/09/1993,U.K. pound,0.0812
08/09/1993,U.K. pound,0.0812
09/09/1993,U.K. pound,0.0812
10/09/1993,U.K. pound,0.0812
13/09/1993,U.K. pound,0.0812
14/09/1993,U.K. pound,0.0812
15/09/1993,U.K. pound,0.0812
16/09/1993,U.K. pound,0.0812
17/09/1993,U.K. pound,0.0812
20/09/1993,U.K. pound,0.0812
21/09/1993,U.K. pound,0.0812
22/09/1993,U.K. pound,0.0812
23/09/1993,U.K. pound,0.0812
24/09/1993,U.K. pound,0.0812
27/09/1993,U.K. pound,0.0812
28/09/1993,U.K. pound,0.0812
29/09/1993,U.K. pound,0.0812
30/09/1993,U.K. pound,0.0812
01/10/1993,U.K. pound,0.0812
04/10/1993,U.K. pound,0.0812
05/10/1993,U.K. pound,0.0812
06/10/1993,U.K. pound,0.0812
07/10/1993,U.K. pound,0.0812
08/10/1993,U.K. pound,0.0812
11/10/1993,U.K. pound,0.0812
12/10/1993,U.K. pound,0.0812
13/10/1993,U.K. pound,0.0812
14/10/1993,U.K. pound,0.0812
15/10/1993,U.K. pound,0.0812
18/10/1993,U.K. pound,0.0812
19/10/1993,U.K. pound,0.0812
20/10/1993,U.K. pound,0.0812
21/10/1993,U.K. pound,0.0812
22/10/1993,U.K. pound,0.0812
25/10/1993,U.K. pound,0.0812
26/10/1993,U.K. pound,0.0812
27/10/1993,U.K. pound,0.0812
28/10/1993,U.K. pound,0.0812
29/10/1993,U.K. pound,0.0812
01/11/1993,U.K. pound,0.0812
02/11/1993,U.K. pound,0.0812
03/11/1993,U.K. pound,0.0812
04/11/1993,U.K. pound,0.0812
05/11/1993,U.K. pound,0.0812
08/11/1993,U.K. pound,0.0812
09/11/1993,U.K. pound,0.0812
10/11/1993,U.K. pound,0.0812
11/11/1993,U.K. pound,0.0812
12/11/1993,U.K. pound,0.0812
15/11/1993,U.K. pound,0.0812
16/11/1993,U.K. pound,0.0812
17/11/1993,U.K. pound,0.0812
18/11/1993,U.K. pound,0.0812
19/11/1993,U.K. pound,0.0812
22/11/1993,U.K. pound,0.0812
23/11/1993,U.K. pound,0.0812
24/11/1993,U.K. pound,0.0812
25/11/1993,U.K. pound,0.0812
26/11/1993,U.K. pound,0.0812
29/11/1993,U.K. pound,0.0812
30/11/1993,U.K. pound,0.0812
01/12/1993,U.K. pound,0.0812
02/12/1993,U.K. pound,0.0812
03/12/1993,U.K. pound,0.0812
06/12/1993,U.K. pound,0.0812
07/12/1993,U.K. pound,0.0812
08/12/1993,U.K. pound,0.0812
09/12/1993,U.K. pound,0.0812
10/12/1993,U.K. pound,0.0812
13/12/1993,U.K. pound,0.0812
14/12/1993,U.K. pound,0.0812
15/12/1993,U.K. pound,0.0812
16/12/1993,U.K. pound,0.0812
17/12/1993,U.K. pound,0.0812
20/12/1993,U.K. pound,0.0812
21/12/1993,U.K. pound,0.0812
22/12/1993,U.K. pound,0.0812
23/12/1993,U.K. pound,0.0812
24/12/1993,U.K. pound,0.0812
27/12/1993,U.K. pound,0.0812
28/12/1993,U.K. pound,0.0812
29/12/1993,U.K. pound,0.0812
30/12/1993,U.K. pound,0.0812
31/12/1993,U.K. pound,0.0812
03/01/1994,U.K. pound,0.0812
04/01/1994,U.K. pound,0.0812
05/01/1994,U.K. pound,0.0812
06/01/1994,U.K. pound,0.0812
07/01/1994,U.K. pound,0.0812
10/01/1994,U.K. pound,0.0812
11/01/1994,U.K. pound,0.0812
12/01/1994,U.K. pound,0.0812
13/01/1994,U.K. pound,0.0812
14/01/1994,U.K. pound,0.0812
17/01/1994,U.K. pound,0.0812
18/01/1994,U.K. pound,0.0812
19/01/1994,U.K. pound,0.0812
20/01/1994,U.K. pound,0.0812
21/01/1994,U.K. pound,0.0812
24/01/1994,U.K. pound,0.0812
25/01/1994,U.K. pound,0.0812
26/01/1994,U.K. pound,0.0812
27/01/1994,U.K. pound,0.0812
28/01/1994,U.K. pound,0.0812
31/01/1994,U.K. pound,0.0812
01/02/1994,U.K. pound,0.0812
02/02/1994,U.K. pound,0.0812
03/02/1994,U.K. pound,0.0812
04/02/1994,U.K. pound,0.0812
07/02/1994,U.K. pound,0.0812
08/02/1994,U.K. pound,0.0812
09/02/1994,U.K. pound,0.0812
10/02/1994,U.K. pound,0.0812
11/02/1994,U.K. pound,0.0812
14/02/1994,U.K. pound,0.0812
15/02/1994,U.K. pound,0.0812
16/02/1994,U.K. pound,0.0812
17/02/1994,U.K. pound,0.0812
18/02/1994,U.K. pound,0.0812
21/02/1994,U.K. pound,0.0812
22/02/1994,U.K. pound,0.0812
23/02/1994,U.K. pound,0.0812
24/02/1994,U.K. pound,0.0812
25/02/1994,U.K. pound,0.0812
28/02/1994,U.K. pound,0.0812
01/03/1994,U.K. pound,0.0812
02/03/1994,U.K. pound,0.0812
03/03/1994,U.K. pound,0.0812
04/03/1994,U.K. pound,0.0812
07/03/1994,U.K. pound,0.0812
08/03/1994,U.K. pound,0.0812
09/03/1994,U.K. pound,0.0812
10/03/1994,U.K. pound,0.0812
11/03/1994,U.K. pound,0.0812
14/03/1994,U.K. pound,0.0812
15/03/1994,U.K. pound,0.0812
16/03/1994,U.K. pound,0.0812
17/03/1994,U.K. pound,0.0812
18/03/1994,U.K. pound,0.0812
21/03/1994,U.K. pound,0.0812
22/03/1994,U.K. pound,0.0812
23/03/1994,U.K. pound,0.0812
24/03/1994,U.K. pound,0.0812
25/03/1994,U.K. pound,0.0812
28/03/1994,U.K. pound,0.0812
29/03/1994,U.K. pound,0.0812
30/03/1994,U.K. pound,0.0812
31/03/1994,U.K. pound,0.0812
01/04/1994,U.K. pound,0.0812
04/04/1994,U.K. pound,0.0812
05/04/1994,U.K. pound,0.0812
06/04/1994,U.K. pound,0.0812
07/04/1994,U.K. pound,0.0812
08/04/1994,U.K. pound,0.0812
11/04/1994,U.K. pound,0.0812
12/04/1994,U.K. pound,0.0812
13/04/1994,U.K. pound,0.0812
