code,date,value,,,,
VIX,23/05/2016,15.82,,,,
VIX,24/05/2016,14.42,,,,
VIX,25/05/2016,13.9,,,,
VIX,26/05/2016,13.43,,,,
VIX,27/05/2016,13.12,,,,
VIX,30/05/2016,.,,,,
VIX,31/05/2016,14.19,,,,
VIX,01/06/2016,14.2,,,,
VIX,02/06/2016,13.63,,,,
VIX,03/06/2016,13.47,,,,
VIX,06/06/2016,13.65,,,,
VIX,07/06/2016,14.05,,,,
VIX,08/06/2016,14.08,,,,
VIX,09/06/2016,14.64,,,,
VIX,10/06/2016,17.03,,,,
VIX,13/06/2016,20.97,,,,
VIX,14/06/2016,20.5,,,,
VIX,15/06/2016,20.14,,,,
VIX,16/06/2016,19.37,,,,
VIX,17/06/2016,19.41,,,,
VIX,20/06/2016,18.37,,,,
VIX,21/06/2016,18.48,,,,
VIX,22/06/2016,21.17,,,,
VIX,23/06/2016,17.25,,,,
VIX,24/06/2016,25.76,,,,
VIX,27/06/2016,23.85,,,,
VIX,28/06/2016,18.75,,,,
VIX,29/06/2016,16.64,,,,
VIX,30/06/2016,15.63,,,,
VIX,01/07/2016,14.77,,,,
VIX,04/07/2016,.,,,,
VIX,05/07/2016,15.58,,,,
VIX,06/07/2016,14.96,,,,
VIX,07/07/2016,14.76,,,,
VIX,08/07/2016,13.2,,,,
VIX,11/07/2016,13.54,,,,
VIX,12/07/2016,13.55,,,,
VIX,13/07/2016,13.04,,,,
VIX,14/07/2016,12.82,,,,
VIX,15/07/2016,12.67,,,,
VIX,18/07/2016,12.44,,,,
VIX,19/07/2016,11.97,,,,
VIX,20/07/2016,11.77,,,,
VIX,21/07/2016,12.74,,,,
VIX,22/07/2016,12.02,,,,
VIX,25/07/2016,12.87,,,,
VIX,26/07/2016,13.05,,,,
VIX,27/07/2016,12.83,,,,
VIX,28/07/2016,12.72,,,,
VIX,29/07/2016,11.87,,,,
VIX,01/08/2016,12.44,,,,
VIX,02/08/2016,13.37,,,,
VIX,03/08/2016,12.86,,,,
VIX,04/08/2016,12.42,,,,
VIX,05/08/2016,11.39,,,,
VIX,08/08/2016,11.5,,,,
VIX,09/08/2016,11.66,,,,
VIX,10/08/2016,12.05,,,,
VIX,11/08/2016,11.68,,,,
VIX,12/08/2016,11.55,,,,
VIX,15/08/2016,11.81,,,,
VIX,16/08/2016,12.64,,,,
VIX,17/08/2016,12.19,,,,
VIX,18/08/2016,11.43,,,,
VIX,19/08/2016,11.34,,,,
VIX,22/08/2016,12.27,,,,
VIX,23/08/2016,12.38,,,,
VIX,24/08/2016,13.45,,,,
VIX,25/08/2016,13.63,,,,
VIX,26/08/2016,13.65,,,,
VIX,29/08/2016,12.94,,,,
VIX,30/08/2016,13.12,,,,
VIX,31/08/2016,13.42,,,,
VIX,01/09/2016,13.48,,,,
VIX,02/09/2016,11.98,,,,
VIX,05/09/2016,.,,,,
VIX,06/09/2016,12.02,,,,
VIX,07/09/2016,11.94,,,,
VIX,08/09/2016,12.51,,,,
VIX,09/09/2016,17.5,,,,
VIX,12/09/2016,15.16,,,,
VIX,13/09/2016,17.85,,,,
VIX,14/09/2016,18.14,,,,
VIX,15/09/2016,16.3,,,,
VIX,16/09/2016,15.37,,,,
VIX,19/09/2016,15.53,,,,
VIX,20/09/2016,15.92,,,,
VIX,21/09/2016,13.3,,,,
VIX,22/09/2016,12.02,,,,
VIX,23/09/2016,12.29,,,,
VIX,26/09/2016,14.5,,,,
VIX,27/09/2016,13.1,,,,
VIX,28/09/2016,12.39,,,,
VIX,29/09/2016,14.02,,,,
VIX,30/09/2016,13.29,,,,
VIX,03/10/2016,13.57,,,,
VIX,04/10/2016,13.63,,,,
VIX,05/10/2016,12.99,,,,
VIX,06/10/2016,12.84,,,,
VIX,07/10/2016,13.48,,,,
VIX,10/10/2016,13.38,,,,
VIX,11/10/2016,15.36,,,,
VIX,12/10/2016,15.91,,,,
VIX,13/10/2016,16.69,,,,
VIX,14/10/2016,16.12,,,,
VIX,17/10/2016,16.21,,,,
VIX,18/10/2016,15.28,,,,
VIX,19/10/2016,14.41,,,,
VIX,20/10/2016,13.75,,,,
VIX,21/10/2016,13.34,,,,
VIX,24/10/2016,13.02,,,,
VIX,25/10/2016,13.46,,,,
VIX,26/10/2016,14.24,,,,
VIX,27/10/2016,15.36,,,,
VIX,28/10/2016,16.19,,,,
VIX,31/10/2016,17.06,,,,
VIX,01/11/2016,18.56,,,,
VIX,02/11/2016,19.32,,,,
VIX,03/11/2016,22.08,,,,
VIX,04/11/2016,22.51,,,,
VIX,07/11/2016,18.71,,,,
VIX,08/11/2016,18.74,,,,
VIX,09/11/2016,14.38,,,,
VIX,10/11/2016,14.74,,,,
VIX,11/11/2016,14.17,,,,
VIX,14/11/2016,14.48,,,,
VIX,15/11/2016,13.37,,,,
VIX,16/11/2016,13.72,,,,
VIX,17/11/2016,13.35,,,,
VIX,18/11/2016,12.85,,,,
VIX,21/11/2016,12.42,,,,
VIX,22/11/2016,12.41,,,,
VIX,23/11/2016,12.43,,,,
VIX,24/11/2016,.,,,,
VIX,25/11/2016,12.34,,,,
VIX,28/11/2016,13.15,,,,
VIX,29/11/2016,12.9,,,,
VIX,30/11/2016,13.33,,,,
VIX,01/12/2016,14.07,,,,
VIX,02/12/2016,14.12,,,,
VIX,05/12/2016,12.14,,,,
VIX,06/12/2016,11.79,,,,
VIX,07/12/2016,12.22,,,,
VIX,08/12/2016,12.64,,,,
VIX,09/12/2016,11.75,,,,
VIX,12/12/2016,12.64,,,,
VIX,13/12/2016,12.72,,,,
VIX,14/12/2016,13.19,,,,
VIX,15/12/2016,12.79,,,,
VIX,16/12/2016,12.2,,,,
VIX,19/12/2016,11.71,,,,
VIX,20/12/2016,11.45,,,,
VIX,21/12/2016,11.27,,,,
VIX,22/12/2016,11.43,,,,
VIX,23/12/2016,11.44,,,,
VIX,26/12/2016,.,,,,
VIX,27/12/2016,11.99,,,,
VIX,28/12/2016,12.95,,,,
VIX,29/12/2016,13.37,,,,
VIX,30/12/2016,14.04,,,,
VIX,02/01/2017,.,,,,
VIX,03/01/2017,12.85,,,,
VIX,04/01/2017,11.85,,,,
VIX,05/01/2017,11.67,,,,
VIX,06/01/2017,11.32,,,,
VIX,09/01/2017,11.56,,,,
VIX,10/01/2017,11.49,,,,
VIX,11/01/2017,11.26,,,,
VIX,12/01/2017,11.54,,,,
VIX,13/01/2017,11.23,,,,
VIX,16/01/2017,.,,,,
VIX,17/01/2017,11.87,,,,
VIX,18/01/2017,12.48,,,,
VIX,19/01/2017,12.78,,,,
VIX,20/01/2017,11.54,,,,
VIX,23/01/2017,11.77,,,,
VIX,24/01/2017,11.07,,,,
VIX,25/01/2017,10.81,,,,
VIX,26/01/2017,10.63,,,,
VIX,27/01/2017,10.58,,,,
VIX,30/01/2017,11.88,,,,
VIX,31/01/2017,11.99,,,,
VIX,01/02/2017,11.81,,,,
VIX,02/02/2017,11.93,,,,
VIX,03/02/2017,10.97,,,,
VIX,06/02/2017,11.37,,,,
VIX,07/02/2017,11.29,,,,
VIX,08/02/2017,11.45,,,,
VIX,09/02/2017,10.88,,,,
VIX,10/02/2017,10.85,,,,
VIX,13/02/2017,11.07,,,,
VIX,14/02/2017,10.74,,,,
VIX,15/02/2017,11.97,,,,
VIX,16/02/2017,11.76,,,,
VIX,17/02/2017,11.49,,,,
VIX,20/02/2017,.,,,,
VIX,21/02/2017,11.57,,,,
VIX,22/02/2017,11.74,,,,
VIX,23/02/2017,11.71,,,,
VIX,24/02/2017,11.47,,,,
VIX,27/02/2017,12.09,,,,
VIX,28/02/2017,12.92,,,,
VIX,01/03/2017,12.54,,,,
VIX,02/03/2017,11.81,,,,
VIX,03/03/2017,10.96,,,,
VIX,06/03/2017,11.24,,,,
VIX,07/03/2017,11.45,,,,
VIX,08/03/2017,11.86,,,,
VIX,09/03/2017,12.3,,,,
VIX,10/03/2017,11.66,,,,
VIX,13/03/2017,11.35,,,,
VIX,14/03/2017,12.3,,,,
VIX,15/03/2017,11.63,,,,
VIX,16/03/2017,11.21,,,,
VIX,17/03/2017,11.28,,,,
VIX,20/03/2017,11.34,,,,
VIX,21/03/2017,12.47,,,,
VIX,22/03/2017,12.81,,,,
VIX,23/03/2017,13.12,,,,
VIX,24/03/2017,12.96,,,,
VIX,27/03/2017,12.5,,,,
VIX,28/03/2017,11.53,,,,
VIX,29/03/2017,11.42,,,,
VIX,30/03/2017,11.54,,,,
VIX,31/03/2017,12.37,,,,
VIX,03/04/2017,12.38,,,,
VIX,04/04/2017,11.79,,,,
VIX,05/04/2017,12.89,,,,
VIX,06/04/2017,12.39,,,,
VIX,07/04/2017,12.87,,,,
VIX,10/04/2017,14.05,,,,
VIX,11/04/2017,15.07,,,,
VIX,12/04/2017,15.77,,,,
VIX,13/04/2017,15.96,,,,
VIX,14/04/2017,.,,,,
VIX,17/04/2017,14.66,,,,
VIX,18/04/2017,14.42,,,,
VIX,19/04/2017,14.93,,,,
VIX,20/04/2017,14.15,,,,
VIX,21/04/2017,14.63,,,,
VIX,24/04/2017,10.84,,,,
VIX,25/04/2017,10.76,,,,
VIX,26/04/2017,10.85,,,,
VIX,27/04/2017,10.36,,,,
VIX,28/04/2017,10.82,,,,
VIX,01/05/2017,10.11,,,,
VIX,02/05/2017,10.59,,,,
VIX,03/05/2017,10.68,,,,
VIX,04/05/2017,10.46,,,,
VIX,05/05/2017,10.57,,,,
VIX,08/05/2017,9.77,,,,
VIX,09/05/2017,9.96,,,,
VIX,10/05/2017,10.21,,,,
VIX,11/05/2017,10.6,,,,
VIX,12/05/2017,10.4,,,,
VIX,15/05/2017,10.42,,,,
VIX,16/05/2017,10.65,,,,
VIX,17/05/2017,15.59,,,,
VIX,18/05/2017,14.66,,,,
VIX,19/05/2017,12.04,,,,
VIX,22/05/2017,10.93,,,,
VIX,23/05/2017,10.72,,,,
VIX,24/05/2017,10.02,,,,
VIX,25/05/2017,9.99,,,,
VIX,26/05/2017,9.81,,,,
VIX,29/05/2017,.,,,,
VIX,30/05/2017,10.38,,,,
VIX,31/05/2017,10.41,,,,
VIX,01/06/2017,9.89,,,,
VIX,02/06/2017,9.75,,,,
VIX,05/06/2017,10.07,,,,
VIX,06/06/2017,10.45,,,,
VIX,07/06/2017,10.39,,,,
VIX,08/06/2017,10.16,,,,
VIX,09/06/2017,10.7,,,,
VIX,12/06/2017,11.46,,,,
VIX,13/06/2017,10.42,,,,
VIX,14/06/2017,10.64,,,,
VIX,15/06/2017,10.9,,,,
VIX,16/06/2017,10.38,,,,
VIX,19/06/2017,10.37,,,,
VIX,20/06/2017,10.86,,,,
VIX,21/06/2017,10.75,,,,
VIX,22/06/2017,10.48,,,,
VIX,23/06/2017,10.02,,,,
VIX,26/06/2017,9.9,,,,
VIX,27/06/2017,11.06,,,,
VIX,28/06/2017,10.03,,,,
VIX,29/06/2017,11.44,,,,
VIX,30/06/2017,11.18,,,,
VIX,03/07/2017,11.22,,,,
VIX,04/07/2017,.,,,,
VIX,05/07/2017,11.07,,,,
VIX,06/07/2017,12.54,,,,
VIX,07/07/2017,11.19,,,,
VIX,10/07/2017,11.11,,,,
VIX,11/07/2017,10.89,,,,
VIX,12/07/2017,10.3,,,,
VIX,13/07/2017,9.9,,,,
VIX,14/07/2017,9.51,,,,
VIX,17/07/2017,9.82,,,,
VIX,18/07/2017,9.89,,,,
VIX,19/07/2017,9.79,,,,
VIX,20/07/2017,9.58,,,,
VIX,21/07/2017,9.36,,,,
VIX,24/07/2017,9.43,,,,
VIX,25/07/2017,9.43,,,,
VIX,26/07/2017,9.6,,,,
VIX,27/07/2017,10.11,,,,
VIX,28/07/2017,10.29,,,,
VIX,31/07/2017,10.26,,,,
VIX,01/08/2017,10.09,,,,
VIX,02/08/2017,10.28,,,,
VIX,03/08/2017,10.44,,,,
VIX,04/08/2017,10.03,,,,
VIX,07/08/2017,9.93,,,,
VIX,08/08/2017,10.96,,,,
VIX,09/08/2017,11.11,,,,
VIX,10/08/2017,16.04,,,,
VIX,11/08/2017,15.51,,,,
VIX,14/08/2017,12.33,,,,
VIX,15/08/2017,12.04,,,,
VIX,16/08/2017,11.74,,,,
VIX,17/08/2017,15.55,,,,
VIX,18/08/2017,14.26,,,,
VIX,21/08/2017,13.19,,,,
VIX,22/08/2017,11.35,,,,
VIX,23/08/2017,12.25,,,,
VIX,24/08/2017,12.23,,,,
VIX,25/08/2017,11.28,,,,
VIX,28/08/2017,11.32,,,,
VIX,29/08/2017,11.7,,,,
VIX,30/08/2017,11.22,,,,
VIX,31/08/2017,10.59,,,,
VIX,01/09/2017,10.13,,,,
VIX,04/09/2017,.,,,,
VIX,05/09/2017,12.23,,,,
VIX,06/09/2017,11.63,,,,
VIX,07/09/2017,11.55,,,,
VIX,08/09/2017,12.12,,,,
VIX,11/09/2017,10.73,,,,
VIX,12/09/2017,10.58,,,,
VIX,13/09/2017,10.5,,,,
VIX,14/09/2017,10.44,,,,
VIX,15/09/2017,10.17,,,,
VIX,18/09/2017,10.15,,,,
VIX,19/09/2017,10.18,,,,
VIX,20/09/2017,9.78,,,,
VIX,21/09/2017,9.67,,,,
VIX,22/09/2017,9.59,,,,
VIX,25/09/2017,10.21,,,,
VIX,26/09/2017,10.17,,,,
VIX,27/09/2017,9.87,,,,
VIX,28/09/2017,9.55,,,,
VIX,29/09/2017,9.51,,,,
VIX,02/10/2017,9.45,,,,
VIX,03/10/2017,9.51,,,,
VIX,04/10/2017,9.63,,,,
VIX,05/10/2017,9.19,,,,
VIX,06/10/2017,9.65,,,,
VIX,09/10/2017,10.33,,,,
VIX,10/10/2017,10.08,,,,
VIX,11/10/2017,9.85,,,,
VIX,12/10/2017,9.91,,,,
VIX,13/10/2017,9.61,,,,
VIX,16/10/2017,9.91,,,,
VIX,17/10/2017,10.31,,,,
VIX,18/10/2017,10.07,,,,
VIX,19/10/2017,10.05,,,,
VIX,20/10/2017,9.97,,,,
VIX,23/10/2017,11.07,,,,
VIX,24/10/2017,11.16,,,,
VIX,25/10/2017,11.23,,,,
VIX,26/10/2017,11.3,,,,
VIX,27/10/2017,9.8,,,,
VIX,30/10/2017,10.5,,,,
VIX,31/10/2017,10.18,,,,
VIX,01/11/2017,10.2,,,,
VIX,02/11/2017,9.93,,,,
VIX,03/11/2017,9.14,,,,
VIX,06/11/2017,9.4,,,,
VIX,07/11/2017,9.89,,,,
VIX,08/11/2017,9.78,,,,
VIX,09/11/2017,10.5,,,,
VIX,10/11/2017,11.29,,,,
VIX,13/11/2017,11.5,,,,
VIX,14/11/2017,11.59,,,,
VIX,15/11/2017,13.13,,,,
VIX,16/11/2017,11.76,,,,
VIX,17/11/2017,11.43,,,,
VIX,20/11/2017,10.65,,,,
VIX,21/11/2017,9.73,,,,
VIX,22/11/2017,9.88,,,,
VIX,23/11/2017,.,,,,
VIX,24/11/2017,9.67,,,,
VIX,27/11/2017,9.87,,,,
VIX,28/11/2017,10.03,,,,
VIX,29/11/2017,10.7,,,,
VIX,30/11/2017,11.28,,,,
VIX,01/12/2017,11.43,,,,
VIX,04/12/2017,11.68,,,,
VIX,05/12/2017,11.33,,,,
VIX,06/12/2017,11.02,,,,
VIX,07/12/2017,10.16,,,,
VIX,08/12/2017,9.58,,,,
VIX,11/12/2017,9.34,,,,
VIX,12/12/2017,9.92,,,,
VIX,13/12/2017,10.18,,,,
VIX,14/12/2017,10.49,,,,
VIX,15/12/2017,9.42,,,,
VIX,18/12/2017,9.53,,,,
VIX,19/12/2017,10.03,,,,
VIX,20/12/2017,9.72,,,,
VIX,21/12/2017,9.62,,,,
VIX,22/12/2017,9.9,,,,
VIX,25/12/2017,.,,,,
VIX,26/12/2017,10.25,,,,
VIX,27/12/2017,10.47,,,,
VIX,28/12/2017,10.18,,,,
VIX,29/12/2017,11.04,,,,
VIX,01/01/2018,.,,,,
VIX,02/01/2018,9.77,,,,
VIX,03/01/2018,9.15,,,,
VIX,04/01/2018,9.22,,,,
VIX,05/01/2018,9.22,,,,
VIX,08/01/2018,9.52,,,,
VIX,09/01/2018,10.08,,,,
VIX,10/01/2018,9.82,,,,
VIX,11/01/2018,9.88,,,,
VIX,12/01/2018,10.16,,,,
VIX,15/01/2018,.,,,,
VIX,16/01/2018,11.66,,,,
VIX,17/01/2018,11.91,,,,
VIX,18/01/2018,12.22,,,,
VIX,19/01/2018,11.27,,,,
VIX,22/01/2018,11.03,,,,
VIX,23/01/2018,11.1,,,,
VIX,24/01/2018,11.47,,,,
VIX,25/01/2018,11.58,,,,
VIX,26/01/2018,11.08,,,,
VIX,29/01/2018,13.84,,,,
VIX,30/01/2018,14.79,,,,
VIX,31/01/2018,13.54,,,,
VIX,01/02/2018,13.47,,,,
VIX,02/02/2018,17.31,,,,
VIX,05/02/2018,37.32,,,,
VIX,06/02/2018,29.98,,,,
VIX,07/02/2018,27.73,,,,
VIX,08/02/2018,33.46,,,,
VIX,09/02/2018,29.06,,,,
VIX,12/02/2018,25.61,,,,
VIX,13/02/2018,24.97,,,,
VIX,14/02/2018,19.26,,,,
VIX,15/02/2018,19.13,,,,
VIX,16/02/2018,19.46,,,,
VIX,19/02/2018,.,,,,
VIX,20/02/2018,20.6,,,,
VIX,21/02/2018,20.02,,,,
VIX,22/02/2018,18.72,,,,
VIX,23/02/2018,16.49,,,,
VIX,26/02/2018,15.8,,,,
VIX,27/02/2018,18.59,,,,
VIX,28/02/2018,19.85,,,,
VIX,01/03/2018,22.47,,,,
VIX,02/03/2018,19.59,,,,
VIX,05/03/2018,18.73,,,,
VIX,06/03/2018,18.36,,,,
VIX,07/03/2018,17.76,,,,
VIX,08/03/2018,16.54,,,,
VIX,09/03/2018,14.64,,,,
VIX,12/03/2018,15.78,,,,
VIX,13/03/2018,16.35,,,,
VIX,14/03/2018,17.23,,,,
VIX,15/03/2018,16.59,,,,
VIX,16/03/2018,15.8,,,,
VIX,19/03/2018,19.02,,,,
VIX,20/03/2018,18.2,,,,
VIX,21/03/2018,17.86,,,,
VIX,22/03/2018,23.34,,,,
VIX,23/03/2018,24.87,,,,
VIX,26/03/2018,21.03,,,,
VIX,27/03/2018,22.5,,,,
VIX,28/03/2018,22.87,,,,
VIX,29/03/2018,19.97,,,,
VIX,30/03/2018,.,,,,
VIX,02/04/2018,23.62,,,,
VIX,03/04/2018,21.1,,,,
VIX,04/04/2018,20.06,,,,
VIX,05/04/2018,18.94,,,,
VIX,06/04/2018,21.49,,,,
VIX,09/04/2018,21.77,,,,
VIX,10/04/2018,20.47,,,,
VIX,11/04/2018,20.24,,,,
VIX,12/04/2018,18.49,,,,
VIX,13/04/2018,17.41,,,,
VIX,16/04/2018,16.56,,,,
VIX,17/04/2018,15.25,,,,
VIX,18/04/2018,15.6,,,,
VIX,19/04/2018,15.96,,,,
VIX,20/04/2018,16.88,,,,
VIX,23/04/2018,16.34,,,,
VIX,24/04/2018,18.02,,,,
VIX,25/04/2018,17.84,,,,
VIX,26/04/2018,16.24,,,,
VIX,27/04/2018,15.41,,,,
VIX,30/04/2018,15.93,,,,
VIX,01/05/2018,15.49,,,,
VIX,02/05/2018,15.97,,,,
VIX,03/05/2018,15.9,,,,
VIX,04/05/2018,14.77,,,,
VIX,07/05/2018,14.75,,,,
VIX,08/05/2018,14.71,,,,
VIX,09/05/2018,13.42,,,,
VIX,10/05/2018,13.23,,,,
VIX,11/05/2018,12.65,,,,
VIX,14/05/2018,12.93,,,,
VIX,15/05/2018,14.63,,,,
VIX,16/05/2018,13.42,,,,
VIX,17/05/2018,13.43,,,,
VIX,18/05/2018,13.42,,,,
VIX,21/05/2018,13.08,,,,
VIX,22/05/2018,13.22,,,,
VIX,23/05/2018,12.58,,,,
VIX,24/05/2018,12.53,,,,
VIX,25/05/2018,13.22,,,,
VIX,28/05/2018,.,,,,
VIX,29/05/2018,17.02,,,,
VIX,30/05/2018,14.94,,,,
VIX,31/05/2018,15.43,,,,
VIX,01/06/2018,13.46,,,,
VIX,04/06/2018,12.74,,,,
VIX,05/06/2018,12.4,,,,
VIX,06/06/2018,11.64,,,,
VIX,07/06/2018,12.13,,,,
VIX,08/06/2018,12.18,,,,
VIX,11/06/2018,12.35,,,,
VIX,12/06/2018,12.34,,,,
VIX,13/06/2018,12.94,,,,
VIX,14/06/2018,12.12,,,,
VIX,15/06/2018,11.98,,,,
VIX,18/06/2018,12.31,,,,
VIX,19/06/2018,13.35,,,,
VIX,20/06/2018,12.79,,,,
VIX,21/06/2018,14.64,,,,
VIX,22/06/2018,13.77,,,,
VIX,25/06/2018,17.33,,,,
VIX,26/06/2018,15.92,,,,
VIX,27/06/2018,17.91,,,,
VIX,28/06/2018,16.85,,,,
VIX,29/06/2018,16.09,,,,
VIX,02/07/2018,15.6,,,,
VIX,03/07/2018,16.14,,,,
VIX,04/07/2018,.,,,,
VIX,05/07/2018,14.97,,,,
VIX,06/07/2018,13.37,,,,
VIX,09/07/2018,12.69,,,,
VIX,10/07/2018,12.64,,,,
VIX,11/07/2018,13.63,,,,
VIX,12/07/2018,12.58,,,,
VIX,13/07/2018,12.18,,,,
VIX,16/07/2018,12.83,,,,
VIX,17/07/2018,12.06,,,,
VIX,18/07/2018,12.1,,,,
VIX,19/07/2018,12.87,,,,
VIX,20/07/2018,12.86,,,,
VIX,23/07/2018,12.62,,,,
VIX,24/07/2018,12.41,,,,
VIX,25/07/2018,12.29,,,,
VIX,26/07/2018,12.14,,,,
VIX,27/07/2018,13.03,,,,
VIX,30/07/2018,14.26,,,,
VIX,31/07/2018,12.83,,,,
VIX,01/08/2018,13.15,,,,
VIX,02/08/2018,12.19,,,,
VIX,03/08/2018,11.64,,,,
VIX,06/08/2018,11.27,,,,
VIX,07/08/2018,10.93,,,,
VIX,08/08/2018,10.85,,,,
VIX,09/08/2018,11.27,,,,
VIX,10/08/2018,13.16,,,,
VIX,13/08/2018,14.78,,,,
VIX,14/08/2018,13.31,,,,
VIX,15/08/2018,14.64,,,,
VIX,16/08/2018,13.45,,,,
VIX,17/08/2018,12.64,,,,
VIX,20/08/2018,12.49,,,,
VIX,21/08/2018,12.86,,,,
VIX,22/08/2018,12.25,,,,
VIX,23/08/2018,12.41,,,,
VIX,24/08/2018,11.99,,,,
VIX,27/08/2018,12.16,,,,
VIX,28/08/2018,12.5,,,,
VIX,29/08/2018,12.25,,,,
VIX,30/08/2018,13.53,,,,
VIX,31/08/2018,12.86,,,,
VIX,03/09/2018,.,,,,
VIX,04/09/2018,13.16,,,,
VIX,05/09/2018,13.91,,,,
VIX,06/09/2018,14.65,,,,
VIX,07/09/2018,14.88,,,,
VIX,10/09/2018,14.16,,,,
VIX,11/09/2018,13.22,,,,
VIX,12/09/2018,13.14,,,,
VIX,13/09/2018,12.37,,,,
VIX,14/09/2018,12.07,,,,
VIX,17/09/2018,13.68,,,,
VIX,18/09/2018,12.79,,,,
VIX,19/09/2018,11.75,,,,
VIX,20/09/2018,11.8,,,,
VIX,21/09/2018,11.68,,,,
VIX,24/09/2018,12.2,,,,
VIX,25/09/2018,12.42,,,,
VIX,26/09/2018,12.89,,,,
VIX,27/09/2018,12.41,,,,
VIX,28/09/2018,12.12,,,,
VIX,01/10/2018,12,,,,
VIX,02/10/2018,12.05,,,,
VIX,03/10/2018,11.61,,,,
VIX,04/10/2018,14.22,,,,
VIX,05/10/2018,14.82,,,,
VIX,08/10/2018,15.69,,,,
VIX,09/10/2018,15.95,,,,
VIX,10/10/2018,22.96,,,,
VIX,11/10/2018,24.98,,,,
VIX,12/10/2018,21.31,,,,
VIX,15/10/2018,21.3,,,,
VIX,16/10/2018,17.62,,,,
VIX,17/10/2018,17.4,,,,
VIX,18/10/2018,20.06,,,,
VIX,19/10/2018,19.89,,,,
VIX,22/10/2018,19.64,,,,
VIX,23/10/2018,20.71,,,,
VIX,24/10/2018,25.23,,,,
VIX,25/10/2018,24.22,,,,
VIX,26/10/2018,24.16,,,,
VIX,29/10/2018,24.7,,,,
VIX,30/10/2018,23.35,,,,
VIX,31/10/2018,21.23,,,,
VIX,01/11/2018,19.34,,,,
VIX,02/11/2018,19.51,,,,
VIX,05/11/2018,19.96,,,,
VIX,06/11/2018,19.91,,,,
VIX,07/11/2018,16.36,,,,
VIX,08/11/2018,16.72,,,,
VIX,09/11/2018,17.36,,,,
VIX,12/11/2018,20.45,,,,
VIX,13/11/2018,20.02,,,,
VIX,14/11/2018,21.25,,,,
VIX,15/11/2018,19.98,,,,
VIX,16/11/2018,18.14,,,,
VIX,19/11/2018,20.1,,,,
VIX,20/11/2018,22.48,,,,
VIX,21/11/2018,20.8,,,,
VIX,22/11/2018,.,,,,
VIX,23/11/2018,21.52,,,,
VIX,26/11/2018,18.9,,,,
VIX,27/11/2018,19.02,,,,
VIX,28/11/2018,18.49,,,,
VIX,29/11/2018,18.79,,,,
VIX,30/11/2018,18.07,,,,
VIX,03/12/2018,16.44,,,,
VIX,04/12/2018,20.74,,,,
VIX,05/12/2018,.,,,,
VIX,06/12/2018,21.19,,,,
VIX,07/12/2018,23.23,,,,
VIX,10/12/2018,22.64,,,,
VIX,11/12/2018,21.76,,,,
VIX,12/12/2018,21.46,,,,
VIX,13/12/2018,20.65,,,,
VIX,14/12/2018,21.63,,,,
VIX,17/12/2018,24.52,,,,
VIX,18/12/2018,25.58,,,,
VIX,19/12/2018,25.58,,,,
VIX,20/12/2018,28.38,,,,
VIX,21/12/2018,30.11,,,,
VIX,24/12/2018,36.07,,,,
VIX,25/12/2018,.,,,,
VIX,26/12/2018,30.41,,,,
VIX,27/12/2018,29.96,,,,
VIX,28/12/2018,28.34,,,,
VIX,31/12/2018,25.42,,,,
VIX,01/01/2019,.,,,,
VIX,02/01/2019,23.22,,,,
VIX,03/01/2019,25.45,,,,
VIX,04/01/2019,21.38,,,,
VIX,07/01/2019,21.4,,,,
VIX,08/01/2019,20.47,,,,
VIX,09/01/2019,19.98,,,,
VIX,10/01/2019,19.5,,,,
VIX,11/01/2019,18.19,,,,
VIX,14/01/2019,19.07,,,,
VIX,15/01/2019,18.6,,,,
VIX,16/01/2019,19.04,,,,
VIX,17/01/2019,18.06,,,,
VIX,18/01/2019,17.8,,,,
VIX,21/01/2019,.,,,,
VIX,22/01/2019,20.8,,,,
VIX,23/01/2019,19.52,,,,
VIX,24/01/2019,18.89,,,,
VIX,25/01/2019,17.42,,,,
VIX,28/01/2019,18.87,,,,
VIX,29/01/2019,19.13,,,,
VIX,30/01/2019,17.66,,,,
VIX,31/01/2019,16.57,,,,
VIX,01/02/2019,16.14,,,,
VIX,04/02/2019,15.73,,,,
VIX,05/02/2019,15.57,,,,
VIX,06/02/2019,15.38,,,,
VIX,07/02/2019,16.37,,,,
VIX,08/02/2019,15.72,,,,
VIX,11/02/2019,15.97,,,,
VIX,12/02/2019,15.43,,,,
VIX,13/02/2019,15.65,,,,
VIX,14/02/2019,16.22,,,,
VIX,15/02/2019,14.91,,,,
VIX,18/02/2019,.,,,,
VIX,19/02/2019,14.88,,,,
VIX,20/02/2019,14.02,,,,
VIX,21/02/2019,14.46,,,,
VIX,22/02/2019,13.51,,,,
VIX,25/02/2019,14.85,,,,
VIX,26/02/2019,15.17,,,,
VIX,27/02/2019,14.7,,,,
VIX,28/02/2019,14.7,,,,
VIX,01/03/2019,13.57,,,,
VIX,04/03/2019,14.63,,,,
VIX,05/03/2019,14.74,,,,
VIX,06/03/2019,15.74,,,,
VIX,07/03/2019,16.59,,,,
VIX,08/03/2019,16.05,,,,
VIX,11/03/2019,14.33,,,,
VIX,12/03/2019,13.77,,,,
VIX,13/03/2019,13.41,,,,
VIX,14/03/2019,13.5,,,,
VIX,15/03/2019,12.88,,,,
VIX,18/03/2019,13.1,,,,
VIX,19/03/2019,13.56,,,,
VIX,20/03/2019,13.91,,,,
VIX,21/03/2019,13.63,,,,
